date,nifty50_close,nifty50_high,nifty50_low,nifty50_open,nifty50_volume,sp500_close,sp500_high,sp500_low,sp500_open,sp500_volume,gold_close,gold_high,gold_low,gold_open,gold_volume,silver_close,silver_high,silver_low,silver_open,silver_volume,crude_close,crude_high,crude_low,crude_open,crude_volume,usdinr_close,usdinr_high,usdinr_low,usdinr_open,usdinr_volume,nifty50_direction
2023-01-18,18165.349609375,18183.75,18032.44921875,18074.30078125,255800,3928.860107421875,4014.159912109375,3926.590087890625,4002.25,4298710000,1904.4000244140625,1911.0999755859375,1903.0999755859375,1911.0999755859375,1027,23.530000686645508,24.260000228881836,23.530000686645508,24.25,19,79.4800033569336,82.37999725341797,78.94000244140625,80.97000122070312,92549,81.52549743652344,81.81700134277344,81.15550231933594,81.52549743652344,0,0
2023-01-19,18107.849609375,18155.19921875,18063.75,18119.80078125,237800,3898.85009765625,3922.93994140625,3885.5400390625,3911.840087890625,3991500000,1922.0999755859375,1931.800048828125,1922.0999755859375,1922.0999755859375,371,23.753999710083008,23.753999710083008,23.753999710083008,23.753999710083008,18,80.33000183105469,81.18000030517578,78.12999725341797,79.13999938964844,58863,81.43599700927734,81.5593032836914,81.22579956054688,81.43599700927734,0,0
2023-01-20,18027.650390625,18145.44921875,18016.19921875,18115.599609375,237200,3972.610107421875,3972.9599609375,3897.860107421875,3909.0400390625,4013360000,1926.4000244140625,1928.5,1921.4000244140625,1922.0999755859375,1346,23.829999923706055,23.829999923706055,23.829999923706055,23.829999923706055,0,81.30999755859375,81.63999938964844,79.69000244140625,80.5999984741211,300145,81.23979949951172,81.36229705810547,80.97270202636719,81.23979949951172,0,1
2023-01-23,18118.55078125,18162.599609375,18063.44921875,18118.44921875,202500,4019.81005859375,4039.31005859375,3971.639892578125,3978.139892578125,3945210000,1927.0999755859375,1927.0999755859375,1915.0,1926.5,218,23.45199966430664,23.45199966430664,22.850000381469727,23.079999923706055,8,81.62000274658203,82.63999938964844,81.05000305175781,81.79000091552734,297076,80.97599792480469,81.489501953125,80.87850189208984,80.97599792480469,0,0
2023-01-24,18118.30078125,18201.25,18078.650390625,18183.94921875,216900,4016.949951171875,4023.919921875,3989.7900390625,4001.739990234375,3320430000,1933.9000244140625,1936.800048828125,1931.800048828125,1931.800048828125,201,23.64900016784668,23.704999923706055,23.25,23.434999465942383,7,80.12999725341797,82.22000122070312,79.66000366210938,81.62000274658203,288207,81.48799896240234,81.73829650878906,81.37750244140625,81.48799896240234,0,0
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200,4016.219970703125,4019.550048828125,3949.06005859375,3982.7099609375,3724020000,1941.199951171875,1941.199951171875,1939.800048828125,1941.199951171875,7,23.839000701904297,23.94499969482422,23.6200008392334,23.684999465942383,21,80.1500015258789,81.2300033569336,79.44999694824219,80.26000213623047,297234,81.60189819335938,81.76599884033203,81.47019958496094,81.60189819335938,0,0
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300,4070.56005859375,4094.2099609375,4048.699951171875,4053.719970703125,3907760000,1928.5999755859375,1928.5999755859375,1928.5999755859375,1928.5999755859375,150902,23.527000427246094,23.527000427246094,23.527000427246094,23.527000427246094,184,79.68000030517578,82.4800033569336,79.04000091552734,81.22000122070312,367588,81.44509887695312,81.66840362548828,81.42350006103516,81.44509887695312,0,1
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400,4017.77001953125,4063.85009765625,4015.550048828125,4049.27001953125,3802000000,1922.9000244140625,1933.5999755859375,1920.300048828125,1928.300048828125,27220,23.645000457763672,23.790000915527344,23.645000457763672,23.69499969482422,45,77.9000015258789,80.48999786376953,77.66000366210938,80.04000091552734,327426,81.50800323486328,81.7177963256836,81.46399688720703,81.50800323486328,0,1
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300,4076.60009765625,4077.159912109375,4020.43994140625,4020.85009765625,4679320000,1929.5,1930.4000244140625,1900.5999755859375,1923.0,1910,23.74799919128418,23.74799919128418,23.05500030517578,23.55500030517578,28,78.87000274658203,79.25,76.55000305175781,77.91000366210938,312734,81.57990264892578,82.05909729003906,81.53700256347656,81.57990264892578,0,0
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900,4119.2099609375,4148.9501953125,4037.199951171875,4070.070068359375,4856930000,1927.800048828125,1955.0,1922.0,1927.199951171875,2290,23.520999908447266,23.834999084472656,23.510000228881836,23.520000457763672,12,76.41000366210938,79.7300033569336,76.05000305175781,79.05999755859375,360859,81.76840209960938,82.00800323486328,81.67030334472656,81.76840209960938,0,0
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100,4179.759765625,4195.43994140625,4141.8798828125,4158.68017578125,5624360000,1916.300048828125,1959.0999755859375,1911.300048828125,1952.300048828125,748,23.534000396728516,24.459999084472656,23.534000396728516,24.19499969482422,97,75.87999725341797,77.23999786376953,74.97000122070312,76.79000091552734,339755,81.71029663085938,82.268798828125,81.63300323486328,81.71029663085938,0,1
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100,4136.47998046875,4182.35986328125,4123.35986328125,4136.68994140625,4694510000,1862.9000244140625,1917.0,1861.5,1912.4000244140625,992,22.333999633789062,22.5,22.333999633789062,22.5,4,73.38999938964844,78.0,73.0999984741211,75.91999816894531,413414,82.0458984375,82.31600189208984,81.78009796142578,82.0458984375,0,0
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500,4111.080078125,4124.6298828125,4093.3798828125,4119.56982421875,4114240000,1866.199951171875,1880.0,1863.4000244140625,1865.5999755859375,424,22.177000045776367,22.239999771118164,22.177000045776367,22.235000610351562,542,74.11000061035156,74.51000213623047,72.25,73.2300033569336,380028,82.22599792480469,82.84420013427734,82.2332992553711,82.22599792480469,0,0
2023-02-07,17721.5,17811.150390625,17652.55078125,17790.099609375,354400,4164.0,4176.5400390625,4088.389892578125,4105.35009765625,4355860000,1871.699951171875,1875.699951171875,1868.0,1870.0,297,22.117000579833984,22.117000579833984,22.117000579833984,22.117000579833984,0,77.13999938964844,77.5999984741211,74.3499984741211,74.56999969482422,408279,82.75499725341797,82.90129852294922,82.61150360107422,82.75499725341797,0,1
2023-02-08,17871.69921875,17898.69921875,17744.150390625,17750.30078125,291000,4117.85986328125,4156.85009765625,4111.669921875,4153.47021484375,4029820000,1877.4000244140625,1880.4000244140625,1872.0999755859375,1872.0999755859375,230,22.367000579833984,22.367000579833984,22.165000915527344,22.165000915527344,9,78.47000122070312,78.56999969482422,77.08000183105469,77.48999786376953,353468,82.74189758300781,82.88179779052734,82.48699951171875,82.74189758300781,0,1
2023-02-09,17893.44921875,17916.900390625,17779.80078125,17885.5,260900,4081.5,4156.22998046875,4069.669921875,4144.25,4270200000,1866.199951171875,1884.5999755859375,1859.800048828125,1875.300048828125,223,22.097000122070312,22.097000122070312,21.94499969482422,22.097000122070312,21,78.05999755859375,78.83999633789062,76.5199966430664,78.44999694824219,324156,82.65950012207031,82.6792984008789,82.4093017578125,82.65950012207031,0,0
2023-02-10,17856.5,17876.94921875,17801.0,17847.55078125,232000,4090.4599609375,4094.360107421875,4060.7900390625,4068.919921875,3891520000,1862.800048828125,1863.5,1852.4000244140625,1861.5999755859375,27,22.034000396728516,22.110000610351562,21.989999771118164,22.110000610351562,25,79.72000122070312,80.33000183105469,77.47000122070312,77.68000030517578,356062,82.533203125,82.65730285644531,82.34100341796875,82.533203125,0,0
2023-02-13,17770.900390625,17880.69921875,17719.75,17859.099609375,231300,4137.2900390625,4138.89990234375,4092.669921875,4096.6201171875,3448620000,1851.9000244140625,1861.0,1850.0,1859.0,569,21.81800079345703,21.975000381469727,21.780000686645508,21.780000686645508,54,80.13999938964844,80.62000274658203,78.44999694824219,79.94000244140625,301299,82.51300048828125,82.7686996459961,82.49469757080078,82.51300048828125,0,1
2023-02-14,17929.849609375,17954.55078125,17800.05078125,17840.349609375,244500,4136.1298828125,4159.77001953125,4095.010009765625,4126.7001953125,3929200000,1854.0,1862.0,1846.199951171875,1854.0999755859375,656,21.841999053955078,21.989999771118164,21.841999053955078,21.989999771118164,4,79.05999755859375,79.61000061035156,77.45999908447266,79.05999755859375,299938,82.59739685058594,83.0165023803711,82.5719985961914,82.59739685058594,0,1
2023-02-15,18015.849609375,18034.099609375,17853.80078125,17896.599609375,229300,4147.60009765625,4148.10986328125,4103.97998046875,4119.5,4075980000,1834.199951171875,1842.0,1828.199951171875,1842.0,368,21.54599952697754,21.844999313354492,21.54599952697754,21.84000015258789,11,78.58999633789062,79.1500015258789,77.25,78.83000183105469,264486,82.86759948730469,82.98600006103516,82.7594985961914,82.86759948730469,0,1
2023-02-16,18035.849609375,18134.75,18000.650390625,18094.75,230200,4090.409912109375,4136.5400390625,4089.489990234375,4114.75,4143660000,1842.0,1843.699951171875,1827.199951171875,1838.5999755859375,222,21.68400001525879,21.684999465942383,21.545000076293945,21.625,26,78.48999786376953,79.54000091552734,77.91999816894531,78.54000091552734,117600,82.73770141601562,82.91230010986328,82.58799743652344,82.73770141601562,0,0
2023-02-17,17944.19921875,18034.25,17884.599609375,17974.849609375,208100,4079.090087890625,4081.510009765625,4047.949951171875,4077.389892578125,4045480000,1840.4000244140625,1842.199951171875,1818.4000244140625,1827.4000244140625,35,21.694000244140625,21.725000381469727,21.694000244140625,21.69499969482422,4,76.33999633789062,78.25,75.05999755859375,78.06999969482422,93267,82.69529724121094,82.8594970703125,82.69529724121094,82.69529724121094,0,0
2023-02-21,17826.69921875,17924.900390625,17800.30078125,17905.80078125,198200,3997.340087890625,4052.35009765625,3995.18994140625,4052.35009765625,4121590000,1833.0,1843.0,1833.0,1842.5999755859375,862,21.868999481201172,21.969999313354492,21.854999542236328,21.969999313354492,8,76.16000366210938,77.51000213623047,75.69000244140625,76.52999877929688,402351,82.69750213623047,82.88990020751953,82.6729965209961,82.69750213623047,0,0
2023-02-22,17554.30078125,17772.5,17529.44921875,17755.349609375,204000,3991.050048828125,4017.3701171875,3976.89990234375,4001.830078125,4079320000,1832.0,1836.199951171875,1825.0999755859375,1835.699951171875,278,21.660999298095703,21.885000228881836,21.660999298095703,21.8799991607666,6,73.94999694824219,76.55000305175781,73.80000305175781,76.11000061035156,332018,82.86119842529297,82.99530029296875,82.77950286865234,82.86119842529297,0,0
2023-02-23,17511.25,17620.05078125,17455.400390625,17574.650390625,240800,4012.320068359375,4028.300048828125,3969.18994140625,4018.60009765625,3952940000,1818.0,1827.5,1818.0,1826.4000244140625,291,21.298999786376953,21.56999969482422,21.298999786376953,21.510000228881836,25,75.38999938964844,75.98999786376953,73.83000183105469,73.91999816894531,333838,82.83529663085938,82.90299987792969,82.56300354003906,82.83529663085938,0,0
2023-02-24,17465.80078125,17599.75,17421.80078125,17591.349609375,209400,3970.0400390625,3978.25,3943.080078125,3973.239990234375,3877700000,1808.800048828125,1808.800048828125,1808.800048828125,1808.800048828125,404,20.805999755859375,21.329999923706055,20.805999755859375,21.329999923706055,53878,76.31999969482422,76.62999725341797,74.08999633789062,75.5999984741211,329254,82.6178970336914,83.00520324707031,82.6094970703125,82.6178970336914,0,0
2023-02-27,17392.69921875,17451.599609375,17299.0,17428.599609375,246400,3982.239990234375,4018.050048828125,3973.550048828125,3992.360107421875,3836950000,1817.0,1817.5,1808.9000244140625,1811.5999755859375,829,20.670000076293945,20.81999969482422,20.514999389648438,20.75,7500,75.68000030517578,76.81999969482422,74.98999786376953,76.41999816894531,266091,82.91799926757812,83.0802993774414,82.62799835205078,82.91799926757812,0,0
2023-02-28,17303.94921875,17440.44921875,17255.19921875,17383.25,420900,3970.14990234375,3997.5,3968.97998046875,3977.18994140625,5043400000,1828.9000244140625,1830.0,1808.0999755859375,1808.0999755859375,618,20.961000442504883,21.010000228881836,20.475000381469727,20.639999389648438,513,77.05000305175781,77.83000183105469,75.55000305175781,75.76000213623047,300093,82.6520004272461,82.75050354003906,82.55999755859375,82.6520004272461,0,1
2023-03-01,17450.900390625,17467.75,17345.25,17360.099609375,272900,3951.389892578125,3971.72998046875,3939.050048828125,3963.340087890625,4249480000,1837.699951171875,1841.699951171875,1827.0999755859375,1827.0999755859375,211,20.958999633789062,21.149999618530273,20.8799991607666,20.8799991607666,577,77.69000244140625,77.8499984741211,76.12000274658203,76.8499984741211,342121,82.6353988647461,82.87830352783203,82.37799835205078,82.6353988647461,0,0
2023-03-02,17321.900390625,17445.80078125,17306.0,17421.5,310700,3981.35009765625,3990.840087890625,3928.159912109375,3938.679931640625,4244900000,1833.5,1836.300048828125,1830.0,1830.0,154,20.766000747680664,20.915000915527344,20.735000610351562,20.915000915527344,109,78.16000366210938,78.58999633789062,77.2300033569336,77.73999786376953,260331,82.4198989868164,82.65779876708984,82.3021011352539,82.4198989868164,0,1
2023-03-03,17594.349609375,17644.75,17427.69921875,17451.25,356200,4045.639892578125,4048.2900390625,3995.169921875,3998.02001953125,4084730000,1847.699951171875,1855.4000244140625,1837.300048828125,1837.300048828125,61,21.093000411987305,21.219999313354492,20.924999237060547,21.0,172,79.68000030517578,79.9000015258789,75.83000183105469,77.88999938964844,374201,82.35569763183594,82.581298828125,81.70390319824219,82.35569763183594,0,1
2023-03-06,17711.44921875,17799.94921875,17671.94921875,17680.349609375,362800,4048.419921875,4078.489990234375,4044.610107421875,4055.14990234375,4000870000,1847.9000244140625,1853.800048828125,1844.199951171875,1853.300048828125,5,20.983999252319336,21.219999313354492,20.979999542236328,21.174999237060547,120,80.45999908447266,80.62999725341797,78.31999969482422,79.91999816894531,292351,81.7125015258789,81.97029876708984,81.61900329589844,81.7125015258789,0,1
2023-03-08,17754.400390625,17766.5,17602.25,17665.75,267000,3992.010009765625,4000.409912109375,3969.760009765625,3987.550048828125,3535570000,1812.699951171875,1812.9000244140625,1811.5,1811.5999755859375,75,20.0049991607666,20.139999389648438,19.829999923706055,20.03499984741211,82,76.66000366210938,77.7300033569336,76.11000061035156,77.31999969482422,335930,82.07460021972656,82.28130340576172,81.86710357666016,82.07460021972656,0,0
2023-03-09,17589.599609375,17772.349609375,17573.599609375,17772.05078125,262400,3918.320068359375,4017.81005859375,3908.699951171875,3998.659912109375,4445260000,1829.300048828125,1829.300048828125,1815.5999755859375,1816.4000244140625,332,20.024999618530273,20.030000686645508,20.010000228881836,20.010000228881836,7,75.72000122070312,78.05999755859375,75.43000030517578,76.5,349960,81.9645004272461,82.0864028930664,81.78299713134766,81.9645004272461,0,0
2023-03-10,17412.900390625,17451.5,17324.349609375,17443.80078125,235900,3861.590087890625,3934.050048828125,3846.320068359375,3912.77001953125,5518190000,1862.0,1868.5,1852.0,1852.300048828125,248,20.375,20.375,20.375,20.375,48,76.68000030517578,77.11000061035156,74.7699966430664,75.6500015258789,371834,82.01840209960938,82.22779846191406,81.84239959716797,82.01840209960938,0,0
2023-03-13,17154.30078125,17529.900390625,17113.44921875,17421.900390625,254900,3855.760009765625,3905.050048828125,3808.860107421875,3835.1201171875,6558020000,1911.699951171875,1913.0999755859375,1875.0999755859375,1890.800048828125,503,21.792999267578125,21.792999267578125,20.690000534057617,20.690000534057617,15,74.80000305175781,77.47000122070312,72.30000305175781,76.5999984741211,457423,81.95800018310547,82.30860137939453,81.6272964477539,81.95800018310547,0,0
2023-03-14,17043.30078125,17224.650390625,16987.099609375,17160.55078125,290600,3919.2900390625,3937.2900390625,3873.6298828125,3894.010009765625,5665870000,1906.199951171875,1912.199951171875,1901.0999755859375,1912.199951171875,107,21.929000854492188,21.929000854492188,21.5,21.510000228881836,60,71.33000183105469,74.9000015258789,70.77999877929688,74.69999694824219,432858,82.41739654541016,82.66950225830078,82.23249816894531,82.41739654541016,0,0
2023-03-15,16972.150390625,17211.349609375,16938.900390625,17166.44921875,248200,3891.929931640625,3894.260009765625,3838.239990234375,3876.739990234375,6594010000,1926.5999755859375,1926.5999755859375,1898.5,1903.9000244140625,564,21.77400016784668,22.079999923706055,21.600000381469727,21.600000381469727,15,67.61000061035156,72.55999755859375,65.6500015258789,71.55999755859375,555164,82.30490112304688,83.01249694824219,82.18550109863281,82.30490112304688,0,1
2023-03-16,16985.599609375,17062.44921875,16850.150390625,16994.650390625,349800,3960.280029296875,3964.4599609375,3864.110107421875,3878.929931640625,5695790000,1919.0,1931.699951171875,1909.9000244140625,1909.9000244140625,394,21.58799934387207,21.860000610351562,21.579999923706055,21.854999542236328,53,68.3499984741211,69.37999725341797,65.70999908447266,68.22000122070312,327120,82.7156982421875,82.99199676513672,82.58670043945312,82.7156982421875,0,1
2023-03-17,17100.05078125,17145.80078125,16958.150390625,17111.80078125,408100,3916.639892578125,3958.909912109375,3901.27001953125,3958.68994140625,9354280000,1969.800048828125,1985.0999755859375,1946.0,1946.0,82,22.35099983215332,22.35099983215332,21.75,21.75,58,66.73999786376953,69.63999938964844,65.16999816894531,68.26000213623047,152255,82.622802734375,82.8677978515625,82.42050170898438,82.622802734375,0,0
2023-03-20,16988.400390625,17066.599609375,16828.349609375,17066.599609375,241800,3951.570068359375,3956.6201171875,3916.889892578125,3917.469970703125,5347140000,1979.199951171875,2003.9000244140625,1968.9000244140625,1988.300048828125,389,22.533000946044922,22.719999313354492,22.415000915527344,22.6299991607666,9,67.63999938964844,67.69999694824219,64.12000274658203,66.62000274658203,76873,82.53299713134766,82.72429656982422,82.43900299072266,82.53299713134766,0,1
2023-03-21,17107.5,17127.69921875,17016.0,17060.400390625,246700,4002.8701171875,4009.080078125,3971.18994140625,3975.889892578125,4920240000,1938.0,1973.800048828125,1938.0,1973.800048828125,47,22.323999404907227,22.600000381469727,22.204999923706055,22.56999969482422,58,69.33000183105469,69.5999984741211,66.7699966430664,67.62000274658203,409495,82.52909851074219,82.76429748535156,82.4905014038086,82.52909851074219,0,1
2023-03-22,17151.900390625,17207.25,17107.849609375,17177.44921875,0,3936.969970703125,4039.489990234375,3936.169921875,4002.0400390625,4533010000,1946.800048828125,1974.0,1946.800048828125,1946.800048828125,50,22.674999237060547,23.065000534057617,22.649999618530273,22.68000030517578,22,70.9000015258789,71.30999755859375,68.88999938964844,69.4800033569336,337639,82.677001953125,82.8823013305664,82.53299713134766,82.677001953125,0,0
2023-03-23,17076.900390625,17205.400390625,17045.30078125,17097.400390625,219200,3948.719970703125,4007.659912109375,3919.050048828125,3959.2099609375,4991600000,1993.800048828125,1994.5999755859375,1990.5,1990.5,33,23.143999099731445,23.143999099731445,23.143999099731445,23.143999099731445,0,69.95999908447266,71.66999816894531,69.13999938964844,69.94999694824219,335241,82.52580261230469,82.529296875,82.0470962524414,82.52580261230469,0,0
2023-03-24,16945.05078125,17109.44921875,16917.349609375,17076.19921875,228000,3970.989990234375,3972.739990234375,3909.159912109375,3939.2099609375,4583970000,1982.0999755859375,1995.4000244140625,1982.0999755859375,1991.699951171875,19,23.246999740600586,23.246999740600586,23.246999740600586,23.246999740600586,15,69.26000213623047,70.37999725341797,66.81999969482422,69.51000213623047,380852,82.26529693603516,82.51300048828125,82.18099975585938,82.26529693603516,0,1
2023-03-27,16985.69921875,17091.0,16918.55078125,16984.30078125,218400,3977.530029296875,4003.830078125,3970.489990234375,3982.929931640625,4233540000,1952.4000244140625,1957.199951171875,1952.4000244140625,1957.199951171875,877,23.054000854492188,23.054000854492188,23.054000854492188,23.054000854492188,0,72.80999755859375,73.0999984741211,69.12999725341797,69.41999816894531,353598,82.33879852294922,82.42829895019531,82.2406005859375,82.33879852294922,0,0
2023-03-28,16951.69921875,17061.75,16913.75,17031.75,238800,3971.27001953125,3979.199951171875,3951.530029296875,3974.1298828125,4014600000,1972.4000244140625,1972.4000244140625,1972.4000244140625,1972.4000244140625,21,23.323999404907227,23.323999404907227,23.094999313354492,23.094999313354492,36,73.19999694824219,73.93000030517578,72.19000244140625,72.86000061035156,328472,82.21489715576172,82.37329864501953,82.07949829101562,82.21489715576172,0,1
2023-03-29,17080.69921875,17126.150390625,16940.599609375,16977.30078125,345900,4027.81005859375,4030.590087890625,3999.530029296875,3999.530029296875,4145250000,1966.0999755859375,1966.0999755859375,1966.0999755859375,1966.0999755859375,88563,23.375999450683594,23.375999450683594,23.375999450683594,23.375999450683594,188,72.97000122070312,74.37000274658203,72.76000213623047,73.61000061035156,312669,82.16429901123047,82.36499786376953,82.14600372314453,82.16429901123047,0,1
2023-03-31,17359.75,17381.599609375,17204.650390625,17210.349609375,263900,4109.31005859375,4110.75,4056.179931640625,4056.179931640625,4525120000,1969.0,1986.800048828125,1968.0,1981.300048828125,957,24.076000213623047,24.165000915527344,23.8700008392334,23.8700008392334,34,75.66999816894531,75.72000122070312,73.7699966430664,74.37000274658203,304361,82.10050201416016,82.31189727783203,82.02950286865234,82.10050201416016,0,1
2023-04-03,17398.05078125,17428.05078125,17312.75,17427.94921875,230200,4124.509765625,4127.66015625,4098.7900390625,4102.2001953125,4234700000,1983.9000244140625,1991.699951171875,1950.0,1968.0999755859375,737,23.94099998474121,24.06999969482422,23.69499969482422,23.725000381469727,26,80.41999816894531,81.69000244140625,79.0,80.0999984741211,547126,82.18479919433594,82.4854965209961,82.18489837646484,82.18479919433594,0,1
2023-04-05,17557.05078125,17570.55078125,17402.69921875,17422.30078125,248300,4090.3798828125,4099.68994140625,4072.56005859375,4094.5,3968020000,2020.9000244140625,2033.800048828125,2013.5999755859375,2022.0999755859375,525,24.96299934387207,25.145000457763672,24.790000915527344,25.114999771118164,74,80.61000061035156,81.23999786376953,79.72000122070312,81.01000213623047,254974,82.11479949951172,82.24330139160156,81.83599853515625,82.11479949951172,0,1
2023-04-06,17599.150390625,17638.69921875,17502.849609375,17533.849609375,242700,4105.02001953125,4107.31982421875,4069.840087890625,4081.14990234375,3486690000,2011.9000244140625,2023.300048828125,2005.0,2022.199951171875,0,25.024999618530273,25.030000686645508,24.670000076293945,24.670000076293945,0,80.69999694824219,80.95999908447266,79.6500015258789,80.37000274658203,0,81.94999694824219,82.12030029296875,81.81220245361328,81.94999694824219,0,1
2023-04-10,17624.05078125,17694.099609375,17597.94921875,17634.900390625,254800,4109.10986328125,4109.5,4072.550048828125,4085.199951171875,3423650000,1989.0999755859375,2006.5999755859375,1984.0,2000.0,652,24.84600067138672,24.850000381469727,24.84600067138672,24.850000381469727,8,79.73999786376953,81.22000122070312,79.61000061035156,80.5,264906,81.88480377197266,82.03790283203125,81.76100158691406,81.88480377197266,0,1
2023-04-11,17722.30078125,17748.75,17655.150390625,17704.80078125,304300,4108.93994140625,4124.259765625,4102.60986328125,4110.2900390625,3665830000,2004.800048828125,2006.5,1991.4000244140625,1991.4000244140625,68,25.131000518798828,25.15999984741211,24.959999084472656,24.959999084472656,16,81.52999877929688,81.58999633789062,79.37000274658203,79.87999725341797,309683,81.98390197753906,82.1458969116211,81.91600036621094,81.98390197753906,0,1
2023-04-12,17812.400390625,17825.75,17717.25,17759.55078125,232800,4091.949951171875,4134.3701171875,4086.93994140625,4121.72021484375,3633120000,2010.9000244140625,2025.699951171875,2005.199951171875,2005.199951171875,172,25.40399932861328,25.584999084472656,25.165000915527344,25.165000915527344,14,83.26000213623047,83.52999877929688,81.27999877929688,81.44000244140625,356133,82.07009887695312,82.12560272216797,81.93949890136719,82.07009887695312,0,1
2023-04-13,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,4146.22021484375,4150.259765625,4099.39990234375,4100.0400390625,3596590000,2041.300048828125,2048.60009765625,2015.5999755859375,2015.5999755859375,1043,25.874000549316406,25.950000762939453,25.540000915527344,25.540000915527344,12,82.16000366210938,83.44000244140625,82.11000061035156,83.22000122070312,261230,81.96060180664062,82.09500122070312,81.63089752197266,81.96060180664062,0,0
2023-04-17,17706.849609375,17863.0,17574.05078125,17863.0,357400,4151.31982421875,4151.72021484375,4123.18017578125,4137.169921875,3611180000,1994.199951171875,2007.5999755859375,1983.199951171875,2002.699951171875,554,25.05299949645996,25.05299949645996,25.05299949645996,25.05299949645996,0,80.83000183105469,82.70999908447266,80.47000122070312,82.4800033569336,217048,81.84480285644531,82.08480072021484,81.84480285644531,81.84480285644531,0,0
2023-04-18,17660.150390625,17766.599609375,17610.19921875,17766.599609375,258900,4154.8701171875,4169.47998046875,4140.35986328125,4164.259765625,3536640000,2007.4000244140625,2007.4000244140625,1996.9000244140625,1996.9000244140625,72,25.24799919128418,25.299999237060547,25.15999984741211,25.18000030517578,44,80.86000061035156,81.4800033569336,79.87000274658203,81.0,96290,82.00370025634766,82.09709930419922,81.94149780273438,82.00370025634766,0,0
2023-04-19,17618.75,17666.150390625,17579.849609375,17653.349609375,281500,4154.52001953125,4162.56982421875,4134.490234375,4139.330078125,3572560000,1995.199951171875,2006.4000244140625,1969.800048828125,2005.699951171875,61,25.365999221801758,25.365999221801758,24.80500030517578,24.80500030517578,33,79.16000366210938,81.18000030517578,78.45999908447266,80.91999816894531,78310,82.10790252685547,82.27649688720703,82.04049682617188,82.10790252685547,0,1
2023-04-20,17624.44921875,17684.44921875,17584.349609375,17638.599609375,215100,4129.7900390625,4148.56982421875,4114.56982421875,4130.47998046875,3772080000,2007.5999755859375,2007.5999755859375,1998.0,1998.0,164,25.368000030517578,25.368000030517578,25.225000381469727,25.229999542236328,2,77.29000091552734,78.88999938964844,76.97000122070312,78.87000274658203,361413,82.34010314941406,82.37550354003906,82.04889678955078,82.34010314941406,0,0
2023-04-21,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,4133.52001953125,4138.02001953125,4113.85986328125,4132.14013671875,3611750000,1979.5,1996.199951171875,1974.0999755859375,1996.199951171875,132,25.05299949645996,25.18000030517578,25.05299949645996,25.165000915527344,19,77.87000274658203,78.38999938964844,76.72000122070312,77.12999725341797,291114,82.14089965820312,82.28980255126953,82.00150299072266,82.14089965820312,0,1
2023-04-24,17743.400390625,17754.5,17612.5,17707.55078125,255700,4137.0400390625,4142.41015625,4117.77001953125,4132.06982421875,3290940000,1989.0999755859375,1989.800048828125,1977.4000244140625,1981.300048828125,145,25.305999755859375,25.305999755859375,25.024999618530273,25.049999237060547,2,78.76000213623047,79.18000030517578,76.72000122070312,77.97000122070312,306720,82.05480194091797,82.15489959716797,81.86000061035156,82.05480194091797,0,1
2023-04-25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,4071.6298828125,4126.43017578125,4071.3798828125,4126.43017578125,3978640000,1994.0,1999.0999755859375,1982.300048828125,1995.699951171875,306,24.87700080871582,25.19499969482422,24.75,25.19499969482422,4,77.06999969482422,79.06999969482422,76.5,78.73999786376953,361646,81.85230255126953,82.018798828125,81.85130310058594,81.85230255126953,0,1
2023-04-26,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,4055.989990234375,4089.669921875,4049.35009765625,4087.780029296875,3837030000,1985.699951171875,1998.800048828125,1985.5999755859375,1997.800048828125,615,24.871000289916992,25.1299991607666,24.871000289916992,25.1299991607666,64251,74.30000305175781,77.93000030517578,74.05000305175781,77.08000183105469,497778,81.9916000366211,82.09200286865234,81.68150329589844,81.9916000366211,0,1
2023-04-27,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,4135.35009765625,4138.240234375,4075.2900390625,4075.2900390625,3750550000,1989.9000244140625,2002.300048828125,1979.9000244140625,1990.5999755859375,355,24.982999801635742,25.209999084472656,24.565000534057617,24.975000381469727,8978,74.76000213623047,75.27999877929688,74.02999877929688,74.37999725341797,345880,81.76689910888672,81.85099792480469,81.60399627685547,81.76689910888672,0,1
2023-04-28,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,4169.47998046875,4170.06005859375,4127.18017578125,4129.6298828125,4087800000,1990.0999755859375,1990.0999755859375,1977.699951171875,1986.9000244140625,152,24.999000549316406,25.110000610351562,24.78499984741211,24.954999923706055,1039,76.77999877929688,76.91999816894531,73.93000030517578,74.91000366210938,328399,81.76509857177734,81.86109924316406,81.69100189208984,81.76509857177734,0,1
